CODE ID;NOM DE LA MAISON;ADRESSE;CODE POSTAL;VILLE;DEPARTEMENT;REGION;PAYS;DESCRIPTIF;PROPRIETE /GESTION;Voir le programme;Site web;Facebook;Twitter;Instagram;Dailymotion;TAG Année de labellisation;TAG maison-des-illustres;TAG monument-historique;TAG tourisme-et-handicap;TAG musee-de-france;TAG architecture-contemporaine-remarquable;TAG patrimoine-mondial-de-lunesco;TAG jardin-remarquable;TAG patrimoine industriel;TAG litterature-et-idees;TAG arts-et-architecture;TAG sciences-et-industrie;TAG musique-theatre-et-cinema;TAG histoire-et-politique;geolocalisation
APN00_84_MI157;Maison des Charmettes;890 chemin des Charmettes;73000;Chambéry;Savoie;Auvergne-Rhône-Alpes;France;"Écrivain et philosophe, Jean-Jacques Rousseau (1712-1778) est né à Genève. Il acquiert une notoriété en 1750 avec son ""Discours sur les sciences et les arts"", puis avec son ""Discours sur l'origine et les fondements de l'inégalité parmi les hommes"" en 1755, dont la thèse centrale défend l’idée d’un homme naturellement bon et heureux que la société corrompt et rend malheureux. Son œuvre principale, ""Du contrat social"", analyse les principes fondateurs du droit politique et d’un ordre naturel qui concilie la liberté individuelle et les exigences de la vie en société. L’idée de contrat social a inspiré la Déclaration des droits de l’homme et du citoyen et a profondément influencé l’esprit de la Révolution française. Rousseau a fait son éducation sous la protection de Madame de Warens. Ils séjournent ensemble dans le vallon des Charmettes entre 1736 et 1742, qu’il décrit dans les livres V et VI des ""Confessions"", ainsi que dans la dixième promenade des ""Rêveries du promeneur solitaire"". Dès l’époque révolutionnaire, la maison devient un lieu de pèlerinage pour de nombreuses personnalités.";Propriété de la Ville de Chambéry.;;http://musees.chambery.fr;;;;;labellisee-en-2011;maison-des-illustres;monument-historique;;musee-de-france;;;;;litterature-et-idees;;;;;45.552732,5.93011
APN00_27_MI171;Château de Germolles;100 Place du 5 septembre 1944;71640;Mellecey;Saône-et-Loire;Bourgogne – Franche-Comté;France;Philippe le Hardi (1342-1404) et Marguerite de Flandre (1350-1405) étaient duc et duchesse de Bourgogne. Le prince Philippe, fils du roi de France Jean II le Bon, gagne son surnom de « Hardi » après la bataille de Poitiers en 1356, avant d'hériter sept ans plus tard du duché de Bourgogne. En 1369 il épouse Marguerite, comtesse de Flandre, la plus riche héritière d'Europe. Ensemble, ils feront de la Bourgogne un territoire qui, pour un siècle, sera l'un des plus puissants d'Occident.  C'est en 1380 que le couple princier devient propriétaire du château de Germolles. Marguerite transforme alors cette maison forte en une luxueuse résidence qui accueille les meilleurs artistes de l’école bourguignonne (Claus Sluter, Jean de Beaumetz). Par ses choix architecturaux et décoratifs audacieux, alliant le faste à la modernité et au goût bucolique, cette demeure palatiale préfigure la Renaissance.;Propriété privée.;;www.chateaudegermolles.fr;https://www.facebook.com/Germolles/;;;;labellisee-en-2013;maison-des-illustres;monument-historique;;;;;;;;;;;histoire-et-politique;46.807403,4.752695
APN00_76_MI114;Château-Musée du Cayla;;81140;Andillac;Tarn;Occitanie;France;"Maurice de Guérin (1810-1839), prosateur et poète, est né dans le Tarn au château du Cayla. Contemporain de Lamartine et de Victor Hugo, Maurice de Guérin est l’auteur du ""Centaure"", de ""La Bacchante"" et de nombreux poèmes qui se situent dans l’histoire littéraire à la charnière du romantisme religieux de Chateaubriand et de la «modernité poétique» de Baudelaire et Mallarmé. Son oeuvre fut révélée au public par George Sand dans ""La Revue des deux Mondes"" en 1840. Son journal et sa correspondance avec Barbey d’Aurevilly traduisent ses interrogations sur sa destinée d’homme et d’écrivain. Sa soeur Eugénie (1805-1848) rédigea à son intention un journal qui constitue, avec sa correspondance, un document de premier ordre pour connaître la mentalité et la vie tarnaises au XIXe siècle.";Propriété du Conseil départemental du Tarn.;;;;;;;labellisee-en-2011;maison-des-illustres;monument-historique;;musee-de-france;;;jardin-remarquable;;litterature-et-idees;;;;;43.998721,1.905807
APN00_11_MI074;Château de Médan;rue Pierre Curie;78670;Médan;Yvelines;Île-de-France;France;"Maurice Maeterlinck (1862-1949) est un écrivain belge francophone, lauréat du prix Nobel de littérature en 1911. Auteur de nombreux essais et poèmes, il est le chef de file du mouvement symboliste au théâtre, avec des œuvres comme ""L’Oiseau bleu"". En 1924, il se porte acquéreur du château de Médan, ancien pavillon de chasse de la fin du XVe siècle. C’est dans son bureau au premier étage qu’il écrit nombre de ses œuvres, parmi lesquelles ""La Vie des termites"", ""L’Araignée de verre"", ""La Grande Loi"", ""Marie-Victoire"". En juin 1939, Renée et Maurice Maeterlinck se réfugient aux États-Unis. En 1947, ils reviennent à Médan mais ne peuvent habiter le château qui a été occupé puis pillé. Ils s’installent alors dans leur propriété niçoise où l’écrivain décède en 1949. D’autres personnages célèbres ont séjourné au château de Médan : Pierre de Ronsard et les poètes de la Pléiade, Henri IV est venu y chasser, et, plus près de nous, Paul Cézanne l’a représenté sur quelques-unes de ses toiles.";Propriété privée.;;http://www.chateau-de-medan.fr;;;;;labellisee-en-2012;maison-des-illustres;monument-historique;;;;;;;litterature-et-idees;;;;;48.948973,1.995199
APN00_11_MI213;Musée départemental Maurice Denis;2 bis rue Maurice Denis;78000;Saint-Germain-en-Laye;Yvelines;Île-de-France;France;Maurice Denis (1870-1943), l’un des principaux membres du groupe des Nabis, est un artiste prolifique aux talents multiples, à la fois peintre et théoricien, décorateur, peintre-verrier, graveur et illustrateur. Il participe également à la fondation des Ateliers d’art sacré en 1919. Ayant toujours vécu à Saint-Germain-en-Laye, il fait construire sur ce site en 1912 un grand atelier pour y réaliser le décor du Théâtre des Champs-Elysées qui lui a été commandé. Il acquiert ensuite le domaine en 1914, transformant le bâtiment principal en maison familiale. Avec le concours d’Auguste Perret, il rénove l’ancienne chapelle, qu’il décore entièrement de peintures murales et de vitraux. Le jardin, planté de grands arbres, s’offre comme un prolongement naturel à la contemplation des œuvres présentées dans le musée.   Le peintre Maurice Denis a vécu les trente dernières années de sa vie dans cette belle bâtisse, ancien hôpital général royal de la fin du XVIIe siècle, qu’il rebaptisa « Le Prieuré ».;Propriété du Conseil départemental des Yvelines,;;http://www.musee-mauricedenis.fr;https://www.facebook.com/museemauricedenis.yvelines.fr/;https://twitter.com/museemdenis;;;labellisee-en-2017;maison-des-illustres;monument-historique;;musee-de-france;;;;;;arts-et-architecture;;;;48.800556,2.152398
APN00_75_MI015;Château Michel de Montaigne;Lieu-dit Montaigne;24230;Saint-Michel-de-Montaigne;Dordogne;Nouvelle Aquitaine;France;"Michel Eyquem de Montaigne (1533-1592) est une figure fondamentale de la littérature et de la pensée de la Renaissance. D’abord magistrat, Montaigne s’implique dans la vie politique en tant que conseiller à la cour des aides de Périgueux, puis maire de Bordeaux. À partir de 1571, il se retire dans son château natal et notamment dans sa « librairie » où il se consacre à la rédaction des Essais qu’il ne cesse de retravailler, de corriger et d'enrichir jusqu’à sa mort. Le château actuel fut construit à la fin du XIXe siècle dans un mélange de styles médiéval et Renaissance. La tour, dont Montaigne fit son refuge et son lieu d’écriture, fut épargnée par l'incendie qui ravagea le château en 1885 ; elle offre une évocation complète de la vie, de l’oeuvre et de la pensée du philosophe.";Propriété privée, Mme Mahler-Besse;;;;https://twitter.com/tourmontaigne;;;labellisee-en-2011;maison-des-illustres;monument-historique;;;;;;;litterature-et-idees;;;;;44.878153,0.03026
APN00_75_MI013;Château de la Brède;65 avenue du Château;33650;La Brède;Gironde;Nouvelle Aquitaine;France;"Charles Louis de Secondat, baron de La Brède et de Montesquieu, dit Montesquieu (1689-1755) est un magistrat, penseur politique et philosophe des Lumières, auteur des ""Lettres persanes"" et du traité ""De l’esprit des lois"". La Brède est le domaine où naquit Montesquieu et où il séjourna régulièrement. Le château a été édifié à partir du XIIIe siècle sur les ruines d’une construction plus ancienne. Remanié à partir de la Renaissance, il a conservé son caractère de forteresse, atypique par sa forme polygonale qui se reflète dans l’eau des larges douves qui l’entourent. Montesquieu retrouvait dans ce havre de paix le bonheur d’une vie simple et d’un environnement propice à la réflexion et à l’écriture.";Propriété privée : Fondation Jacqueline de Cabannes.;;;https://www.facebook.com/chateaudelabrede/;https://twitter.com/chateaulabrede;https://www.instagram.com/chateaudelabrede/;;labellisee-en-2011;maison-des-illustres;monument-historique;;;;;jardin-remarquable;;litterature-et-idees;;;;;44.678485,-0.541648
APN00_76_MI189;Abbaye-école de Sorèze;Rue Saint-Martin - BP 90025;81540;Sorèze;Tarn;Occitanie;France;Henri-Dominique Lacordaire (1802-1861) est un homme d'Eglise et un responsable politique. Après avoir envisagé une carrière d'avocat à Paris, il est ordonné prêtre en 1827. Républicain et antimonarchiste convaincu, il se voit contraint de se retirer la vie publique après son opposition au coup d'État du 2 décembre 1851 mené par le futur Napoléon III.  Il se consacre alors à l'éducation de la jeunesse, d'abord dans les environs de Lyon puis, dès 1854, à Sorèze au pied de la Montagne Noire. Dans l'abbaye-école, il mêle un enseignement laïque à des préceptes religieux et transforme durablement les principes pédagogiques en place.   L'histoire de l'Abbaye-École de Sorèze s'étend sur treize siècles. À l’origine abbaye bénédictine, elle devient séminaire au XVIIe siècle, école royale militaire sous Louis XVI pour les cadets du royaume, avant que Lacordaire n'en fasse un collège réputé. L’établissement scolaire a fermé en 1991. En complément du parcours muséographique, ce lieu accueille, depuis 2015, un musée dédié à la tapisserie contemporaine et à l'artiste Dom Robert.;Propriété du syndicat mixte de l'Abbaye-École de Sorèze (Région Occitanie, Conseil départemental du Tarn, ville de Sorèze).;;;https://www.facebook.com/Abbayeecoledesoreze/;https://twitter.com/abbayeecole;;;labellisee-en-2013;maison-des-illustres;monument-historique;;;;;;;;;;;histoire-et-politique;43.452317,2.067171
APN00_11_MI082;Musée départemental Stéphane Mallarmé;4 promenade Stéphane-Mallarmé;77870;Vulaines-sur-Seine;Seine-et-Marne;Île-de-France;France;"Stéphane Mallarmé (1842-1898), chef de file du symbolisme, s’adonne très jeune à la poésie. Il en révolutionne les conceptions traditionnelles par l’art de l’allusion et du dévoilement comme dans ""Brise marine"" ou ""L’Après-midi d’un faune"", mis en musique par Claude Debussy. Toute sa vie, il s’attache à rédiger son grand œuvre mais meurt sans avoir pu achever ""Hérodiade"" et ""Un coup de dés jamais n’abolira le hasard"", publiés à titre posthume. Mallarmé découvre la maison de Vulaines-sur-Seine en 1874. Il loue quelques pièces pour des séjours réguliers en famille et la rénove pour recevoir ses amis peintres et poètes. Il s’y installe définitivement à sa retraite en 1893.";Propriété du Conseil départemental de la Seine-et-Marne;;http://www.musee-mallarme.fr;https://www.facebook.com/museemallarme/;;;;labellisee-en-2011;maison-des-illustres;monument-historique;tourisme-et-handicap;musee-de-france;;;;;litterature-et-idees;;;;;48.430323,2.746605
APN00_28_MI020;Maisons Erik Satie;67 boulevard Charles V;14600;Honfleur;Calvados;Normandie;France;"Erik Satie (1866-1925) est un compositeur et pianiste d’avant-garde, inspirateur du groupe des Six et de l’école d’Arcueil. Fréquentant les milieux artistiques de son époque, il collabore notamment avec les mouvements cubiste et dada. Au cabaret Le Chat noir, à Montmartre, il fait la connaissance de Claude Debussy qui lui orchestre les ""Gymnopédies"", son œuvre la plus jouée. Personnalité originale et secrète, Erik Satie a été l'ami des plus grands compositeurs, tels Ravel ou Stravinski, et a influencé des musiciens contemporains comme John Cage. Au cœur du quartier historique d'Honfleur, les maisons Satie, qui ont conservé leur architecture à pans de bois du XVe siècle, accueillent aujourd'hui un parcours musical.";Propriété de la Ville de Honfleur.;;;https://www.facebook.com/Maisons-Erik-Satie-1186235228070198/;;;;labellisee-en-2011;maison-des-illustres;monument-historique;;;;;;;;;;musique-theatre-et-cinema;;49.422194,0.233233
APN00_32_MI127;Maison de Jules Verne;2 rue Charles-Dubois;80000;Amiens;Somme;Hauts-de-France;France;"Écrivain parmi les plus traduits dans le monde, Jules Verne (1828-1905) est un auteur de romans d’aventures devenus célèbres dès leur première parution : ""Cinq semaines en ballon"", ""Voyage au centre de la Terre"", ""Vingt mille lieux sous les mers"", ""Le Tour du monde en 80 jours"", ""Michel Strogoff"", etc. L’œuvre de Jules Verne mêle de manière inédite anticipation, aventure et fantastique. Passionné de géographie, de sciences et de technique, Jules Verne a été le premier écrivain à intégrer ces thèmes dans des œuvres littéraires majeures. Des personnages comme Philéas Fogg, le Capitaine Nemo ou Michel Strogoff sont entrés dans l’imaginaire populaire. Jules Verne vécut trente-quatre ans à Amiens où il fut conseiller municipal pendant seize années. Cette maison a été la résidence de l’écrivain de 1882 à 1900.";La Maison Jules Verne fait partie du réseau des Bibliothèques d’Amiens Métropole.;;http://www.jules-verne.net/;https://www.facebook.com/Maisondejulesverne/;;;;labellisee-en-2011;maison-des-illustres;monument-historique;tourisme-et-handicap;;;;;;litterature-et-idees;;;;;49.887743,2.301895
APN00_32_MI190;Musée Jean Racine;2 rue des Bouchers;02460;La Ferté-Milon;Aisne;Hauts-de-France;France;"Jean Racine (1639-1699) est considéré comme l’un des plus grands dramaturges classiques de langue française. D’abord destiné à une carrière ecclésiastique, il fait la connaissance de La Fontaine (parent proche), Perrault, Boileau et Molière, et embrasse finalement la carrière d'homme de lettres. ""Andromaque"" (1667), est son premier succès, mais c’est avec ""Britannicus"" en 1669 qu'il triomphe, devenant un concurrent direct de Pierre Corneille. La décennie qui suit est une série de succès : ""Bérénice"" en 1671, ""Bajazet"" en 1672, ""Mithridate"" en 1673 (année où il est élu à l’Académie française), ""Iphigénie"" en 1674, ""Phèdre"" en 1677. Louis XIV lui octroie alors une gratification exceptionnelle et le charge, avec Boileau, d'être son historiographe, fonction prestigieuse qu'il occupe de longues années. Aujourd’hui, le musée Jean Racine est installé au rez-de-chaussée d'une maison ancienne. Orphelin très tôt, l'écrivain y a vécu jusqu'à ses douze ans, avant son départ pour Port-Royal, avec Marie Desmoulins, sa grand-mère paternelle.";Propriété de la ville de la Ferté Milon.;;http://www.lafertemilon.fr/fr/information/105320/musee-racine;;;;;labellisee-en-2013;maison-des-illustres;;;;;;;;litterature-et-idees;;;;;49.174813,3.126858
